accuracy,contents,date,evaluation,id,title
up,독일어권 지역인 독일 오스트리아 스위스 펀드의 가 비트코인 이더리움 같은 암호화폐에 관심을 가지고 있다는 설문조사 결과가 나왔다.,2021-08-04,1,67713,독일오스트리아스위스 펀드  암호화폐 관심 있다
up,더블록 편집장 프랭크 차파로 가 트위터를 통해 이더리움 기반 디지털 아트  크립토펑크의 평균 판매가가 역대 최고치인 약 .만달러로 치솟았다고 전했다.  주간 거래량도 급증했다. 지난주  거래량은 .억달러를 기록했다.,2021-08-04,1,67712,크립토펑크  평균 판매가 .만달러.. 역대 최고
up,코인데스크에 따르면 곧 출시 예정인 센스 프로토콜  개발사 센스 파이낸스 가 만달러 시드 투자를 유치했다. 드래곤플라이 캐피털 주도로 로봇 벤처스 베인 캐피털 등이 해당 라운드에 참여했다.,2021-08-04,1,67711,센스 파이낸스 만달러 시드 투자 유치
up,에 따르면 바이낸스스마트체인 폴리곤 기반 디파이 프로토콜  가 플래시론 공격을 받은 것으로 알려졌다. 총 만달러 이상 가 애니스왑을 통해 유출됐다. 공격자 주소는,2021-08-04,1,67710,플래시론 공격 피해.. 만달러 이상  애니스왑 통해 유출
up,억 달러 상당의 자산을 운용 중인 암호화폐 인덱스 펀드 운용사 비트와이즈애셋매니지먼트  가 신규 디파이 투자 상품 종을 출시했다.,2021-08-04,1,67709,비트와이즈 유니스왑 펀드 출시디파이 투자 노출 확대
up,한국은행이 주도하는 중앙은행 디지털화폐사업에 삼성전자가 참여한다.,2021-08-04,1,67708,삼성전자도 한은 사업 참여한다카카오 컨소시엄 합류
up,엘뱅크가 월 일 시  마켓에 를 상장한다고 공지했다. 은 사용자 친화적인 디앱과 개발자 친화적인 스마트 컨트랙트를 지원하도록 설계됐다.,2021-08-04,1,67707,엘뱅크   상장
up,뉴스핌에 따르면 금융위원회가 비공개로 진행했던 가상자산 거래소 현장 컨설팅 결과를 이달 발표할 예정이다. 이번 결과 발표에 거래소 컨설팅 이행 상황 평가 보완점 등이 공개되면서 월 사업자 신고를 앞두고 대략적인 후보군이 추려질 것으로 보인다. 세부 내용은 컨설팅 신청완료미이행 거래소 컨설팅 후 거래소 평가 보완점 등이 담길 예정이다. 컨설팅 후 거래소 평가에는 자금세탁방지 코인고객 위험 등 구체적인 항목들에 대한 평가가 언급될 것으로 전망된다. 다만 개별 거래소 명칭 공개에 대해서는 논의 중이다. 현재 한국블록체인협회가 추산한 국내 거래소는 여개로 이 중 컨설팅에 참여한 거래소는 여곳으로 추산된다. 금융위의 현장 컨설팅은 필수가 아닌 만큼 실명확인 계좌 발급이나 특금법 관련 사업자 신고 절차와는 관련이 없다. 하지만 컨설팅을 받은 곳 중에서 사업자 신고가 가능한 거래소가 추려질 것이란 평가다. 사실상 생존 후보군인 셈이다.,2021-08-04,1,67706,금융위 월 가상자산거래소 컨설팅 결과 발표생존 후보군 나오나
up,암호화폐 거래소 가 리그오브레전드롤 개발사 라이엇 게임즈와 년짜리 스폰서십 계약을 체결했다고 코인데스크가 전했다.  브랜드는 북미 대표 스포츠 대회인  시즌 토너먼트에 노출될 예정이다. 라이엇 게임즈는 롤 스포츠 대회 사상 역대 최대 규모의 스폰서십 계약이라고 밝혔다. 액수는 공개되지 않았다. 앞서 북미 명문 롤 스포츠팀  이 로부터 .억 달러를 받고 년 동안 팀 이름을  로 유지하기로 한 바 있다. 은 북미  리그에서 총 차례 우승한 팀이다.,2021-08-04,1,67705,롤 개발사 라이엇 게임즈와 년 스폰서십 계약
up,에 따르면 홍콩 미디어 이니시움 미디어 가 본사를 싱가포르로 옮기고 온라인 탈중앙화된 방식으로 뉴스를 생산할 것이라고 밝혔다. 또 암호화폐 결제를 지원하고 중요 뉴스 를 발행할 예정이라고 덧붙였다.,2021-08-04,1,67704,홍콩 미디어 암호화폐 결제 지원 및  발행 예정
up,샌드위치 체인점 퀴즈노스가 비트코인 선물거래소 백트와 손잡고 비트코인 결제 시범 프로그램을 도입한다고 년 월 일현지시간 코인텔레그래프가 보도했다.,2021-08-04,1,67703,퀴즈노스 백트와 손잡고 비트코인 결제 시범 서비스 도입
up, 데이터에 따르면 탈중앙화 금융 플랫폼 에이브  스마트 컨트랙트의 대출 총액이 역대 최고인 .억 달러를 기록하며 위는 컴파운드.억 달러에 근접했다. 위는 메이커.억 달러 위는 에이브 .억 달러다.,2021-08-04,1,67702,에이브  대출 총액 억 달러...컴파운드 근접
up,포브스가 보고서를 통해 조 달러 규모의 인프라 법안에 포함된 암호화폐 세금 관련 조항이 미국 내 블록체인 기업들과 암호화폐 채굴자들의 탈 미국을 초래할 전망이라고 분석했다. 이와 관련해 보고서는 업계가 지적하는 점은 암호화페 탈세가 현재 주요 이슈이거나 감시 강화로 인해 탈세 문제가 개선될 것이라는 점을 보여주지 못한 것이라면서 법안은 산업 전체를 위협할 정도로 지나치게 광범위하고 애매한 기준을 갖고 있다. 특히 법안이 정의하는 중개인은 지나치게 광범위하며 어떤 기업이 어떤 거래를 공시해야 하는지 혼란을 초래한다. 만약 암호화폐 월렛 소프트웨어 엔지니어가 중개인으로 여겨진다면 그들은 방법을 제공할 뿐 거래에서 아무런 역할도 하지 않기 때문에 거래를 신고할 수단조차 없다고 지적했다. 이어서 보고서는 법안 수정이 적극 추진되고 있으며 일요일까지 수정안이 만들어 질 것이라고 덧붙였다.,2021-08-04,1,67701,포브스 인프라 법 블록체인 기업 탈 미국 초래
up,한국경제의 단독 보도에 따르면 삼성전자가 카카오와 손잡고 한국은행에서 추진하는 중앙은행 디지털화폐 사업에 참여하는 것으로 확인됐다. 삼성전자와 카카오 블록체인 자회사인 그라운드 등은 한은과 함께 이달 일부터 내년 월까지 본격적인 연구 작업에 착수할 계획이다.  발행유통은 물론 국가 간 송금 결제 기능까지 도맡아 가상 환경에 구현할 계획이다. 삼성전자는 이번 실험에서 가 갤럭시에 담겨서 작동하는지 여부를 확인할 계획이다. 갤럭시에 디지털화폐를 담아서 와이파이를 비롯한 인터넷이 연결되지 않은 상태오프라인 상태에서도 결제되는지도 실험할 것으로 알려졌다. 삼성도 그라운드 컨소시엄에 참여해 이번 한은의  실험에 기술자문을 제공할 것으로 알려졌다.,2021-08-04,1,67700,삼성전자 디지털화폐 사업 뛰어들었다
up,코인텔레그래프에 따르면 구글이 일부터 업데이트된 서비스정책이 적용됨에 따라 암호화폐 거래소 및 월렛 광고를 재개한다. 구글은 년 월 암호화폐 및  관고를 금지했으며 지난 월 업데이트된 광고 정책을 내놓은 바 있다. 광고주는 미국 재무부 산하 금융범죄단속네트워크에 최소 한개 주의 송금업자 및 금융서비스 업자 혹은 연방이나 주 정부 공인 은행 법인으로 등록되어야 한다.   프로토콜 암호화폐 구매 거래 프로모션 연예인 광고 등은 계속해서 금지되며 거래 시그널 투자 어드바이스 브로커 리뷰 컨텐츠 관련 웹사이트로 호스팅 역시 금지된다.,2021-08-04,1,67699,구글 암호화폐 거래소 및 월렛 광고 재개
up,게리 겐슬러  미 증권거래위원회 위원장이 블록체인 혁명은 단순한 유행이 아니라 가치를 가진다고 평가했다.,2021-08-04,1,67698,위원장 암호화폐 단순 유행 아냐미래 금융에서 큰 역활 기대
up,더블록에 따르면 로빈후드의 분기 매출이 .억.억 달러로 전분기 대비 .. 증가할 전망이다. 투자자들의 매매 정보인 투자자 주식 주문 정보판매를 통한 수익은 .억 달러로 전분기 대비  감소했으나 주식 및 옵션 이외 거래 수익 특히 암호화폐 수익과 로빈후드골드 서비스시간외 거래 마진거래 등 수익이 늘어났기 때문이라는 분석이다. 소식통은 더블록에 로빈후드가 자체 암호화폐 거래 플랫폼 로빈후드 크립토의 확장에 주목하고 있다고 말했다. 한편 월 일현지시간 나스닥에 상장한 로빈후드 주가는 첫날 대 하락 마감했으나 개인 투자자들의 관심에 힘입어 거래일 만인 지난 일 . 폭등했다.,2021-08-04,1,67697,더블록 로빈후드  매출 ... 암호화폐 수익 확대 영향
up,게리 겐슬러 블록체인 단순 유행 아닌 미래를 위한 가치,2021-08-04,1,67696,토큰포스트 브리핑 샌드위치 브랜드 퀴즈노스  결제
up,코인데스크가 컨센시스 디파이 보고서를 인용 상위 개 탈중앙자율조직이 보유한 암호화폐 가치가 억달러에 이른다고 전했다. 컴파운드 유니스왑 뱅크리스 깃코인  등이 상위 에 포함됐다. 보고서는 분기 가 크게 성장 자금조달 혹은 자본배치와 관련된 재무 결정을 하고 있다고 설명했다.,2021-08-04,1,67695,상위 개  억달러 규모 암호화폐 보유
up,디크립트에 따르면 국제 비영리단체 전자 프런티어 재단이 미국의 새 인프라법을 비판했다. 이 법안이 미국 암호화폐에 업계에 큰 타격을 줄 것이라는 이유에서다. 재단은 이 법안으로 인해 암호화폐 이용자가 더 많은 감시를 받게될 것이라며 모든 암호화폐 업체 심지어 타인의 암호화폐를 수탁하지 않는 업체들도 브로커로 정의돼 이용자의 세무 정보를 수집할 수 있다고 설명했다. 또한 이렇게 불필요하게 수집된 이용자 정보가 악용될 가능성도 언급했다. 재단은 이어 채굴자는 이 법안을 준수할 수 없으며 스마트 컨트랙트와 탈중앙 거래소도 영향을 받을 수 있다고 진단했다. 발의된 인프라법에 따르면 소프트웨어 개발자 하드웨어 제조업체 채굴자 등이 광범위한 납세 대상에 포함됐다. 이에 따른 납세 규모는 억 달러로 추산됐다. 는 표현의 자유 저작물의 자유로운 사용 개인 프라이버시 보호 정보 투명성을 위한 활동을 한다.,2021-08-04,1,67694,전자프런티어재단 미국 인프라법 비판.. 암호화폐 이용자 감시 강화
up,디지털 엔터테인먼트 및 블록체인 개발사 애니모카브랜드 회장  가 오늘 시 디스코드를 통해  레이싱을 발표할 예정이라고 밝혔다. 또한  레이싱 채널에서 에어드랍 관련 세부사항이 공개된다.  레이싱은 폴리곤 기반의 아케이드 시뮬레이션 자동차 경주 블록체인 게임이다.,2021-08-04,1,67693,오늘 시 블록체인 게임  레이싱 발표
up,디지털 엔터테인먼트 및 블록체인 개발사 애니모카브랜드 회장  가 오늘 시 디스코드를 통해  레이싱을 발표할 예정이라고 밝혔다. 또한  레이싱 채널에서 에어드랍 관련 세부사항이 공개된다.  레이싱은 폴리곤 기반의 아케이드 시뮬레이션 자동차 경주 블록체인 게임이다.,2021-08-04,1,67693,오늘 시 블록체인 게임  레이싱 발표
up,디크립트가 블록체인 데이터 분석업체 체이널리시스의 보고서 암호화폐와 중국  을 인용 년 월부터 년 월까지 중국 암호화폐 주소들이 억 달러 이상의 범죄 관련 자금을 받았다고 밝혔다. 사기 마약 밀매 등 다크웹 마켓 운영이 포함됐다. 보고서는 또 미국 러시아의 암호화폐 범죄가 급증하는 것과 달리 중국발 범죄 관련 거래량은 감소세라면서 년 플러스토큰 같은 대형 폰지 사기가 사라졌으며 지난 월 중국 당국이  돈세탁 관련자 명을 체포함에 따라 불법 자금 흐름도 추가로 감소할 가능성이 있다고 덧붙였다.,2021-08-04,1,67692,체이널리시스 중국발 암호화폐 범죄 감소세
up,디크립트가 블록체인 데이터 분석업체 체이널리시스의 보고서 암호화폐와 중국  을 인용 년 월부터 년 월까지 중국 암호화폐 주소들이 억 달러 이상의 범죄 관련 자금을 받았다고 밝혔다. 사기 마약 밀매 등 다크웹 마켓 운영이 포함됐다. 보고서는 또 미국 러시아의 암호화폐 범죄가 급증하는 것과 달리 중국발 범죄 관련 거래량은 감소세라면서 년 플러스토큰 같은 대형 폰지 사기가 사라졌으며 지난 월 중국 당국이  돈세탁 관련자 명을 체포함에 따라 불법 자금 흐름도 추가로 감소할 가능성이 있다고 덧붙였다.,2021-08-04,1,67692,체이널리시스 중국발 암호화폐 범죄 감소세
up,디크립트가 컨센시스 보고서를 인용 분기 이더리움 주소가  늘어난 반면 디파이 프로토콜 주소는  증가했다고 전했다. 월 초까지 이더리움 주소 중  만 개가 유니스왑 컴파운드 키퍼다오 같은 디파이 프로토콜과 연동됐다. 보고서는 스테이블코인 발행량이 급증한 게 디파이 성장을 부추겼다면서 월 초까지 억 달러 상당 스테이블코인이 발행됐으며 이중  분의 은 디파이 대출 프로토콜에 예치된 상태라고 분석했다. 이어 현재 디파이 프로토콜에 예치된 자금 규모는 월 초 수준으로 떨어졌으나 이번주 이더리움의 런던 업그레이드가 완료되면 디파이 성장 속도가 다시 빨라질 것이라고 전망했다.,2021-08-04,1,67691,디파이 프로토콜 주소  증가... 스테이블코인 발행량 급증 영향
up,잭 도시 트위터 가 미국 인프라법의 암호화폐 관련 조항을 개정하려는 팻 투미 론 와이든 의원의 노력을 지지한다고 트위터를 통해 밝혔다. 그러면서 현재 인프라법의 암호화폐 납세 보고는 비트코인 노드 운영자 개발자 채굴자에게 실행 불가능한 요구를 하고 있다고 강조했다. 앞서 미 상원 금융위원회 소속 팻 투미  공화당 의원은 조 달러 규모 인프라 법안의 암호화폐 납세 보고 관련 내용이 실행 불가능하다고 평가 암호화폐 납세 보고 제도는 성급하게 설계됐으며 암호화폐 납세 보고 요건 서술 초안에 대한 수정안을 내놓을 계획이라고 전한 바 있다. 기존 인프라법에 따르면 소프트웨어 개발자 하드웨어 제조업체 채굴자 등이 광범위한 납세 대상에 포함됐다. 이에 따른 납세 규모는 억 달러로 추산됐다.,2021-08-04,1,67690,트위터  인프라법 암호화폐 관련 조항 개정 노력 지지
up,디크립트에 따르면 탑샷이 경기장에서만 구매 가능한  서머리그 한정판 를 출시한다고 밝혔다. 에는 일 서머리그 경기 하이라이트 장면이 담길 예정이며 특정 위치에서만 구매할 수 있는 최초의  수집품 사례가 될 예정이다. 팬들은 라스베이거스 토마스 앤 맥 센터 내 키오스크를 통해 하루 최대 개의 를 개당 달러에 구매할 수 있으며 각  에디션은 최소 개가 생성될 예정이다. 한편 탑샷 개발사 대퍼랩스 는 를 활용한 모바일 게임  탑샷 하드코트를 테스트중이며 이와 관련해 전반적인 가 아직 부족하다. 수백만명의 사용자를 수용할 준비가 되었을 때 하드코트 게임을 출시할 것이라고 밝혔다.,2021-08-04,1,67688,탑샷 서머리그 한정판  출시
up,코인데스크에 따르면 아스펜 안보 포럼에 참석한 게리 겐슬러 미국 증권거래위원회 위원장이 목격했던 모든 가 증권이라는  전임자 제이 클레이튼의 의견에 동의한다며 미등록 증권일 수 있는 토큰들이 시장 감독이나 정보 공개 없이 암호화폐 시장을 형성하고 있다고 말했다. 그는 앞서 주식 토큰과 스테이블코인은 미국 법에 따라 증권으로 취급될 수 있다며 현행 연방법을 준수해야 한다고 밝힌 바 있다. 외신에 따르면 게리 겐슬러는 포럼에서 암호화폐가 널리 사용되려면 그에 상응하는 규칙이 필요하다고 덧붙였다.,2021-08-04,1,67687,게리 겐슬러  대부분 증권법 위반...암호화폐 널리 사용되려면 규제 필요
up,미국 증시 대 지수가 상승세로 장을 마감했다. 다우지수가 . 상승   지수가 . 상승 나스닥 지수 . 상승하며 거래를 마쳤다. 미 증시 블록체인 테마는 코닥 . 하락 엑센츄어 . 상승 오버스탁 . 상승 라이엇블록체인 . 하락 마라톤 . 하락 스퀘어 . 하락 마감했다.,2021-08-04,1,67686,증시 상승 마감...블록체인 테마주 약세
up,코인텔레그래프가 암호화폐 데이터 분석 업체 코인메트릭스 를 인용  네트워크가 일 오전 시 분한국시간  공격에 노출됐다고 보도했다. 코인메트릭스는 이와 관련해 시 분경부터 시작된 공격으로 최대 개 버전의  체인이 동시에 채굴되었다며 최대 개 블록의 리오그 네트워크 내 일부 블록에 대한 재조정가 확인됐으며 여전히 주요 마이닝 풀 전체에서 동기화 충돌이 발생하고 있다고 설명했다. 코인메트릭스측은 또 공격자는 시간 넘게 체인을 점령했으며 해당 기간 를 받은 모든 거래소는 이중 지불에 노출되었다고 말했다.  홍보기구 비트코인협회는 이와 관련해 노드 운영자들은 공격자의 체인을 유효하지 않은 것으로 표시해 계속되는 블록 재구성 공격을 막을 수 있다고 밝혔다.,2021-08-04,1,67685,공격 노출
up,코인텔레그래프에 따르면 일현지시간 아스펜 안보 포럼에 참석한 게리 겐슬러 미국 증권거래위원회 위원장이 블록체인 혁명은 단순한 유행이 아닌 인터넷 미래를 위한 진정한 가치 제안이라고 말했다. 그는 비트코인 창시자 사토시 나카모토를 가리켜 암호화폐의 중요 혁신자라고 말하며 암호화폐 분야에는 현실을 가장한 과대 광고가 많다. 그러나 사토시 나카모토의 혁신은 확실한 사실이라고 믿는다고 전했다. 이어 일부는 암호화폐가 사라졌음 좋겠다고 말하지만 향후 해당 기술이 금융 부분에서 큰 역할을 하게 될 가능성이 높다. 분산원장기술은 인터넷 분야에서 가치를 이동시키는 데 있어 사실적이다고 덧붙였다.,2021-08-04,1,67684,게리 겐슬러 블록체인 단순 유행 아닌 미래를 위한 가치
up,암호화폐 투자펀드 그레이스케일이 공식 트위터를 통해 월 일 기준 총 운용자산 규모가 약 억 달러를 기록했다고 밝혔다. 그레이스케일 비트코인 트러스트 판매 단위 가격은 전날 대비 . 하락한 . 달러 그레이스케일 이더리움신탁은 . 하락한 . 달러에 거래되고 있다.,2021-08-04,1,67683,그레이스케일 암호화폐 운용 자산 약 억 달러
up,코인데스크에 따르면 미국 재무부 산하 금융범죄단속네트워크 마이클 모지에  국장대행이 이번주 국장대행직에서 물러난다. 이에 따라 히마마울리 대스  가 그를 대신해 핀센 국장대행으로 임명됐다. 히마마울리 대스는 국가안보 전문가로 백악관 국가안보위원회 국가경제위원회 국무부 및 재무부에서 근무한 바 있다. 그는 이와 관련해 자금세탁을 방지하고 불법자금 조달을 막기 위해 재무부로 복귀한다고 말했다.,2021-08-04,1,67681,핀센 마이클 모지에 대신할 새 국장대행 선임
up,유투데이에 따르면  최근 미국 현지 법원 판사 사라 넷번 이 리플 측이 신청한 케이맨 제도 중앙당국의 지원 요청서를 승인했다. 이에 따라 법원은 브래드 갈링하우스  리플 를 대신해 케이맨 제도 중앙당국에 바이낸스 홀딩스의  거래 기록을 요청하게 된다. 앞서 브래드 갈링하우스는 바이낸스 엔터티가  거래 관련 문서를 가지고 있다고 판단 관련 서류를 확보하기 위해 미국 법원에 지원을 요청한 바 있다. 코인마켓캡 기준 는 현재 . 내린 .달러에 거래되고 있다.,2021-08-04,1,67680,법원 리플의 케이맨 중앙당국 지원 요청 신청 승인
up,일현지시간 아스펜 안보 포럼에 참석한 게리 겐슬러 미국 증권거래위원회 위원장이 의 유가증권 여부에 대한 질문을 회피했다고 유투데이가 보도했다. 보도에 따르면 그는 특정 암호화폐 자산에 대한 유가증권 여부 결정에 있어 하위 테스트 면 충분하다며 비트코인이 과거에는 상품이었다고 반복적으로 언급하는 동시에 이더리움의 유가증권 여부에 대한 질문은 피했다. 지난 년 게리 겐슬러는 이더리움이 유가증권으로 분류된 사례가 있다고 주장한 바 있다.,2021-08-04,1,67679,외신 미  위원장  유가증권 여부 질문 회피
up,탈중앙화 암호화폐 파생상품 거래 플랫폼 가 공식 사이트를 통해 거버넌스 토큰 를 출시했다고 공지했다. 의 총량은 억 개로 년 내 커뮤니티 투자자 등을 포함한 참여자에게 분배한다는 설명이다. 초기 발행량인 .는 프로토콜 초기 이용자에게 분배한다.,2021-08-04,1,67678,탈중앙 파생상품 거래소  거버넌스 토큰  출시
up,월스트리트저널에 따르면 게리 겐슬러 미 증권거래위원회 위원장이 일현지시간 아스펜 안보 포럼에 참석 암호화폐 시장을 최대한으로 감시할 것이라고 말했다. 그는 지금의 암호화폐 관련 투자자 보호는 충분하지 않다. 솔직히 말해 지금은 와일드 웨스트  미국 개척 시대의 황량한 서부에 더 가깝다며 의회에 암호화폐 규제를 위한 더 많은 권한 및 자원을 요청했다고 덧붙였다.,2021-08-04,1,67677,미  위원장 암호화폐 더 강력한 투자자 보호 제도 필요
up,게리 겐슬러 미 증권거래위원회 위원장이 비트코인  승인 가능성을 언급했다고 블룸버그 통신이 보도했다. 최근 한 강연에 참석한 게리 겐슬러는  와 관련해 의 뮤추얼 펀드 관련 엄격한 규정을 준수하는 는 투자자를 보호할 수 있을 것이라고 전했다. 이에 대해 미디어는 그가  그룹의 비트코인 선물 전용  승인을 가능성을 언급했다고 진단했다.,2021-08-04,1,67676,블룸버그 게리 겐슬러   승인 가능성 언급
up,더블록에 따르면 프라이버시 코인 지캐시 시총 위 개발사 의 최고경영자 주코 윌콕스 가 자신의 블로그를 통해 지캐시는 작업증명 방식을 버리고 지분증명로 전환해야 한다고 말했다. 그는 를 선호하는 사람도 많지만 가 를 더욱 가치 있게 만들 것이라고 믿는다. 장점이 단점과 리스크를 능가한다고 강조했다. 이와 관련 주코 윌콕스는 채굴자가 생산 비용을 감당하기 위해 새로운 코인을 매각할 필요가 없음  시스템은 네트워크 보안 관련 과도한 비용을 지불해야 함  수요 증가 등의 이유를 설명했다. 코인마켓캡 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-08-04,1,67675,개발사   전환 필요
up,코인데스크에 따르면 미국 통화 감독청 청장 대행 마이클 쉬 가 일현지시간 은행 규제기관의 암호화폐 관련 이니셔티브를 검토 중이라고 말했다. 그는 일부 암호화폐 서비스에 규제기관의 국가 인가 를 발급하는 것에 대해 모든 이해관계자가 찬성한 것은 아니다. 다만 나는 이를 지지한다고 전했다. 이어 다만 인가를 승인한다고 해서 핀테크 기술이 안전하고 건전하며 공정하게 작동되는 것은 아니다.  인가를 통해 더욱 공정한 방법으로 소비자와 기업의 요구를 만족시키고 신용 가용성 확대라는 중대 목표를 실현시키는 핀테크 기술이 있기를 기대한다고 덧붙였다.,2021-08-04,1,67674,청장 암호화폐 커스터디 인가 검토 중
up,디크립트에 따르면 미국 샌드위치 브랜드 퀴즈노스가 비트코인 선물 거래소 백트와의 파트너십을 통해 비트코인 결제를 지원할 것이라고 밝혔다. 퀴즈노스는 오는 월 중순 지역 공항을 포함 덴버 내 매장에서 비트코인 결제 옵션을 출시할 예정이다. 이용자는  백트 디지털 월렛을 통해 해당 서비스를 이용할 수 있다. 바이낸스  마켓 기준 는 현재 . 내린 . 달러에 거래되고 있다.,2021-08-04,1,67673,미국 샌드위치 브랜드 퀴즈노스  결제 지원
down,트러스트노드에 따르면 개 이상 투자 펀드를 대상으로 설문조사를 한 결과 독일과 오스트리아 스위스 소재 펀드의 가 암호화폐에 관심이 있다고 응답했다. .는 암호화폐에 대한 연구를 진행 중이라고 말했으며 .는 시장이 더 성숙해질 때까지 기다린다고 답했다. .는 향후 년간 투자 의사가 없다고 말했으며 .는 연내 투자할 계획이라고 답했다. 이번 설문조사를 진행한 싱크탱크 마인드스미스의 아서 카펠라는 이에 따르면 년 내 이들 지역에서만 억억 달러가 디지털 자산 시장으로 유입될 것이라고 관측했다.,2021-08-03,-1,67672,서베이 독일오스트리아스위스 펀드  암호화폐 관심 있다
down,암호화폐 데이터 분석업체 스큐에 따르면 와  시가총액이 억 달러에 육박했다. 이중 는 올 들어 시총이 배 증가했다.,2021-08-03,-1,67671,시가총액 억 달러 육박
down,더블록에 따르면 암호화폐 세무 분석 업체 젠렛저가 만 달러 규모의 시리즈  투자를 유치했다. 이번 투자는  가 주도했으며 억만장자 마크 큐반이 이끄는 래디컬 벤처스 보더레스 케피털  코인게코 등이 참여했다.,2021-08-03,-1,67670,암호화폐 세무 분석 업체 젠렛저 만 달러 시리즈  투자 유치
down,더블록에 따르면 미국 비트코인 채굴기업 스트롱홀드 디지털 마이닝  이 펜실베니아에서 두 번째로 큰 발전소를 인수한다고 밝혔다. 이를 통해 메가와트 발전 용량을 추가 총  발전 용량을 갖추게 될 예정이다. 한편 회사는 현재 나스닥 상장을 추진 중이다. 지난 월 미국 증권거래위원회에 제출한 기업공개 관련 서류에 따르면 이번 상장으로 억 달러 상당의 자금을 조달할 계획이다.,2021-08-03,-1,67669,채굴기업 스트롱홀드 디지털 마이닝 펜실베니아 발전소 인수
down,다수의 자포 커스터디 서비스 월렛 주소에서 바이낸스 거래소 월렛으로  가 이체됐다. 약 억 만 달러 규모다.,2021-08-03,-1,67668,이체...자포바이낸스
down,오데일리에 따르면 암호화폐 거래소  가 게리 겐슬러 미 증권거래위원회 위원장의 법률 고문을 역임한 라인 밀러 를 회사의 법률 고문으로 영입했다고 밝혔다. 앞으로 그는 미국을 비롯한 전세계 컴플라이언스 관련 업무를 담당할 예정이다.,2021-08-03,-1,67667,위원장의 전 법률 고문 영입
down,핀테크 전문 미디어 페이먼트닷컴이 암호화폐 결제에 대한 미국 소비자 선호도를 설문조사를 한 결과 암호화폐 보유자의 가 향후 암호화폐 결제를 고려할 것이라고 답했다. 암호화폐 비보유자의 도 암호화폐 결제에 관심이 있다고 답변했다. 암호화폐 보유자의  이상은 온라인 쇼핑에서 암호화폐로 결제하는 데 대해 매우 관심이 있다고 답했고 비보유자 중에서는 가 동일한 답변을 했다. 이번 조사는 미국 명 이상 소비자를 대상으로 이뤄졌다.,2021-08-03,-1,67666,서베이  암호화폐 보유자  향후 암호화폐 결제 고려
down,오데일리에 따르면 칠레의 전 재무장관인 안드레스 벨라스코 가 최근 기고에서 다음 금융 위기는 암호화폐의 급속한 성장에서 비롯될 것이라며 특히 스테이블코인이 유동성 위기를 초래할 수 있다고 관측했다. 이와 관련 그는 스테이블코인은 유동성이 크고 거래가 간편하다는 점에서 수요가 많다면서 하지만 이를 뒷받침하는 법정화폐를 잘 운용할 수 있을지 의문이 든다고 말했다. 암호화폐 규제에 관해선 이용자 보호를 위해 규제를 더 강화해야 한다고 말했다.,2021-08-03,-1,67665,칠레 전 재무장관 스테이블코인 유동성 위기 초래할 수도
down,코인데스크에 따르면 글로벌 은행  가 바이낸스 카드 결제를 차단했다고 밝혔다. 이는 월 말 영국 금융감독청이 바이낸스의 영국 내 영업을 금지한 데 따른 조치다.  는 트위터를 통해 추후 공지가 있을 때까지 결제를 중단할 것을 고객들에게 요청한 상태다. 이에 바이낸스 대변인은 코인데스크에  의 이번 조치에 대해 실망했다면서 은행 측의 우려 사항에 대해 함께 논의하기를 바란다고 말했다. 앞서 월 영국 메이저 은행인 바클레이와 내셔널웨스트민스터은행도 동일한 이유로 바이낸스 카드 결제를 차단한 바 있다.,2021-08-03,-1,67664,바이낸스 카드 결제 차단
down,코인데스크에 따르면 암호화폐 자산운용사 비트와이즈가 와 유니스왑 펀드를 출시했다고 밝혔다. 매트 호건  최고투자책임자는 이번 펀드 출시는 디파이에 관한 투자자들의 수요를 충족하기 위함이라고 말했다. 억 달러 이상 자산을 운용 중인 비트와이즈는 지난 월 디파이 인덱스펀드를 출시 주 만에 억 원의 매출을 거둔 바 있다.,2021-08-03,-1,67663,비트와이즈 유니스왑 펀드 출시
down,캐나다 증시 상장 암호화폐 채굴업체 하이브 블록체인이 채굴장비 제조업체 카난과 대 규모의 아발론 채굴장비 구매 계약을 체결했다고 밝혔다. 오는 월과 월 두차례에 거쳐 공급될 예정이며 일 내에 채굴에 투입될 전망이다. 하이브 블록체인은 지난 월에도 여대의 채굴장비 구매 계약을 체결한 바 있다.,2021-08-03,-1,67662,하이브  채굴장비 대 추가 매입 계약 체결
down,외신 핀볼드에 따르면 스페인의 일부 국회의원이 암호화폐와 블록체인 기술을 합법화하고 육성하는 내용의 법안을 발의했다. 법안 초안에는 블록체인 및 암호화폐 기업에 대한 세금 감면 암호화폐를 통한 모기지 대출 상환 및 자체 암호화폐 발행 허용 등이 포함됐다. 한편 지난 월 스페인 의회는 엄격한 암호화폐 신고 의무를 부과하는 내용의 사기방지법을 승인한 바 있다. 해당 법에 따르면 스페인 국민은 국내외에서 암호화폐를 보유한 경우 지정된 기간 내 당국에 신고해야 하며 이를 어길 시 보유 금액의 최대  벌금이 부과될 수 있다.,2021-08-03,-1,67661,스페인 국회의원 암호화폐블록체인 육성 법안 발의
